4.315361361667379470e+01 1.042188757066383475e+00 5.788805999999999767e+04 1.930940896272659302e-01 -2.162112236022949219e+01 1.747985076904296875e+01 9.714300000000000157e-01 9.452819824218750000e-01 1.097141838073730469e+01
4.323165963527105760e+01 1.029468187061367113e+00 5.744816000000000349e+04 1.916267126798629761e-01 -2.188438224792480469e+01 1.718720817565917969e+01 9.714300000000000157e-01 9.141826629638671875e-01 1.093883514404296875e+01
4.323864867442551940e+01 9.903057400832762092e-01 4.131518000000000029e+04 1.378128230571746826e-01 -2.097080802917480469e+01 1.725352478027343750e+01 9.714300000000000157e-01 8.968868255615234375e-01 1.073945522308349609e+01
4.331370502453012250e+01 9.537073088727047177e-01 2.206088000000000102e+04 7.358728349208831787e-02 -2.008310127258300781e+01 1.662256240844726562e+01 9.714300000000000157e-01 6.725521087646484375e-01 9.942483901977539062e+00
4.356069953816768248e+01 1.029127925594609083e+00 2.024606999999999971e+04 6.753373891115188599e-02 -2.178070259094238281e+01 1.470433998107910156e+01 9.714300000000000157e-01 8.041629791259765625e-01 1.100841140747070312e+01
4.357333652399165658e+01 9.790678685482552268e-01 4.530958999999999651e+04 1.511367708444595337e-01 -2.154968070983886719e+01 1.691118049621582031e+01 9.714300000000000157e-01 9.539031982421875000e-01 1.097702980041503906e+01
4.351329970106399969e+01 9.079341157887932390e-01 4.550079000000000087e+04 1.517745107412338257e-01 -2.085909080505371094e+01 1.760794258117675781e+01 9.714300000000000157e-01 8.747806549072265625e-01 1.067008399963378906e+01
4.356402944422666224e+01 1.043924121360006119e+00 2.006320000000000073e+04 6.692374497652053833e-02 -1.932189559936523438e+01 1.715601158142089844e+01 9.714300000000000157e-01 7.201023101806640625e-01 9.833946228027343750e+00
4.356683421874726037e+01 9.484693036061356830e-01 1.928486999999999898e+04 6.432748585939407349e-02 -2.034788513183593750e+01 1.602504730224609375e+01 9.714300000000000157e-01 8.849258422851562500e-01 1.036774826049804688e+01
4.365833099577741905e+01 9.394347052546955235e-01 2.002166999999999825e+04 6.678520888090133667e-02 -2.163735771179199219e+01 1.481820774078369141e+01 9.714300000000000157e-01 9.610900878906250000e-01 1.100482368469238281e+01
4.358743234026235314e+01 8.831017771618195900e-01 2.001520999999999913e+04 6.676363945007324219e-02 -1.911294555664062500e+01 1.735684585571289062e+01 9.714300000000000157e-01 6.994171142578125000e-01 9.780427932739257812e+00
4.359026574110970387e+01 9.258223431177133866e-01 1.943068999999999869e+04 6.481391191482543945e-02 -1.947892379760742188e+01 1.691889953613281250e+01 9.714300000000000157e-01 6.690425872802734375e-01 9.841581344604492188e+00
